[20125], 43, 739961.72270833, 3595.79786388, 141.09809512, 103.18586781, 0, 3595.79786388, 141.09809512, 103.18586781, 0, 0, 29.11218459, 131.36942628
[20125], 44, 739961.72282407, 3594.84565772, 140.68913028, 103.22591726, 1, 3594.84565772, 140.68913028, 103.22591726, 0, 0, 29.10355685, 131.35997126
[20125], 45, 739961.72293981, 3595.95844147, 139.67935141, 103.27157749, 1, 3595.95844147, 139.67935141, 103.27157749, 0, 0, 29.08989753, 131.35961493
[20125], 46, 739961.72306713, 3592.31158148, 140.02559693, 103.87347021, 1, 3592.31158148, 140.02559693, 103.87347021, -289.40599998, -187.36857400, 28.94219939, 131.26726889
[20125], 47, 739961.72318287, 3590.49816269, 139.71339619, 103.59758847, 1, 3590.49816269, 139.71339619, 103.59758847, -300.04233884, -182.24422766, 29.01593277, 131.29328283
[20125], 48, 739961.72329861, 3589.39254767, 138.89211125, 104.24421361, 1, 3589.39254767, 138.89211125, 104.24421361, -355.46303784, -199.59887719, 28.85288924, 131.20654715
[20125], 49, 739961.72341435, 3589.26133193, 138.48688515, 103.86658698, 1, 3589.26133193, 138.48688515, 103.86658698, -532.13457597, -245.92170724, 28.94939046, 131.25374400
[20125], 50, 739961.72354167, 3572.79251468, 139.38373098, 105.10056149, 1, 3572.79251468, 139.38373098, 105.10056149, -615.16949872, -266.85616376, 28.66637433, 131.01842560
[20125], 51, 739961.72365741, 3583.65342674, 137.10502342, 104.23701692, 1, 3583.65342674, 137.10502342, 104.23701692, -958.05885282, -427.09723064, 28.86507716, 131.18047432
[20125], 52, 739961.72377315, 3582.10313996, 136.87422108, 104.39204173, 1, 3582.10313996, 136.87422108, 104.39204173, -854.70146976, -404.48295102, 28.82849658, 131.15343187
[20125], 53, 739961.72388889, 3582.67853055, 137.19002158, 104.96211640, 1, 3582.67853055, 137.19002158, 104.96211640, -1049.42049693, -466.91680141, 28.68299507, 131.08261564
[20125], 54, 739961.72401620, 3564.57443305, 135.97182912, 105.86433230, 1, 3564.57443305, 135.97182912, 105.86433230, -965.27156220, -450.15253119, 28.49008645, 130.87960451
[20122], 40, 739961.72234954, 3449.49381790, 332.93972365, 92.30276214, 1, 3449.49381790, 332.93972365, 92.30276214, 0, 0, 32.13792956, 131.68484912
[20122], 41, 739961.72247685, 3456.66586340, 331.93012017, 91.37947756, 1, 3456.66586340, 331.93012017, 91.37947756, 0, 0, 32.37297527, 131.78292883
